,timestamp,MpKrakBujaka-PM10-1g,Weather,Temp(C),Wind(m/s),Direction(deg),Humidity,Barometer(mbar),PM10_Forecast_3h,PM10_Forecast_8h,PM10_Forecast_12h
7672,2017-11-16 16:00:00,22.3684,Clear.,5.0,3.0,90.0,0.7,10.25,67.9815,134.141,82.5115
7673,2017-11-16 17:00:00,35.9444,Clear.,4.0,3.0,60.0,0.7,10.24,92.1872,91.9254,90.2522
7674,2017-11-16 18:00:00,55.9678,Clear.,3.0,3.0,30.0,0.81,10.24,115.403,85.8099,84.5458
7675,2017-11-16 19:00:00,67.9815,Clear.,3.0,3.0,30.0,0.87,10.24,87.6047,88.4234,97.0284
7676,2017-11-16 20:00:00,92.1872,Clear.,2.0,3.0,40.0,0.87,10.24,105.633,82.5115,96.0364
7677,2017-11-16 21:00:00,115.403,Clear.,1.0,3.0,30.0,0.87,10.24,134.141,90.2522,89.06299999999996
7678,2017-11-16 22:00:00,87.6047,Clear.,2.0,2.0,70.0,0.87,10.23,91.9254,84.5458,75.4964
7679,2017-11-16 23:00:00,105.633,Fog.,2.0,3.0,40.0,0.87,10.23,85.8099,97.0284,74.8748
7680,2017-11-17 00:00:00,134.141,Passing clouds.,2.0,3.0,50.0,0.87,10.23,88.4234,96.0364,63.4245
7681,2017-11-17 01:00:00,91.9254,Passing clouds.,2.0,2.0,70.0,0.87,10.23,82.5115,89.06299999999996,55.7402
7682,2017-11-17 02:00:00,85.8099,Fog.,2.0,1.0,0.0,0.93,10.22,90.2522,75.4964,60.4783
7683,2017-11-17 03:00:00,88.4234,Fog.,3.0,2.0,50.0,0.87,10.22,84.5458,74.8748,51.5673
7684,2017-11-17 04:00:00,82.5115,Fog.,3.0,1.0,80.0,0.87,10.22,97.0284,63.4245,59.9169
7685,2017-11-17 05:00:00,90.2522,Light rain. Passing clouds.,3.0,1.0,180.0,0.87,10.22,96.0364,55.7402,57.1872
7686,2017-11-17 06:00:00,84.5458,Light rain. Fog.,2.0,1.0,220.0,1.0,10.22,89.06299999999996,60.4783,64.8626
7687,2017-11-17 07:00:00,97.0284,Light rain. Fog.,2.0,1.0,220.0,1.0,10.22,75.4964,51.5673,65.3604
7688,2017-11-17 08:00:00,96.0364,Light rain. Fog.,2.0,2.0,190.0,1.0,10.22,74.8748,59.9169,78.6038
7689,2017-11-17 09:00:00,89.06299999999996,Light rain. Fog.,3.0,2.0,250.0,0.93,10.22,63.4245,57.1872,77.6983
7690,2017-11-17 10:00:00,75.4964,Fog.,3.0,1.0,210.0,1.0,10.22,55.7402,64.8626,85.132
7691,2017-11-17 11:00:00,74.8748,Fog.,4.0,2.0,210.0,1.0,10.22,60.4783,65.3604,84.4606
7692,2017-11-17 12:00:00,63.4245,Mostly cloudy.,5.0,4.0,250.0,0.93,10.22,51.5673,78.6038,76.6382
7693,2017-11-17 13:00:00,55.7402,Fog.,5.0,5.0,250.0,0.93,10.22,59.9169,77.6983,70.6734
7694,2017-11-17 14:00:00,60.4783,Partly sunny.,5.0,3.0,240.0,0.87,10.22,57.1872,85.132,70.5034
7695,2017-11-17 15:00:00,51.5673,Fog.,5.0,4.0,220.0,0.93,10.22,64.8626,84.4606,58.3296
7696,2017-11-17 16:00:00,59.9169,Fog.,5.0,3.0,240.0,0.87,10.22,65.3604,76.6382,52.472
7697,2017-11-17 17:00:00,57.1872,Fog.,5.0,3.0,240.0,0.87,10.22,78.6038,70.6734,41.6133
7698,2017-11-17 18:00:00,64.8626,Fog.,4.0,3.0,220.0,0.93,10.22,77.6983,70.5034,28.9237
7699,2017-11-17 19:00:00,65.3604,Fog.,4.0,3.0,200.0,0.93,10.22,85.132,58.3296,27.6632
7700,2017-11-17 20:00:00,78.6038,Fog.,4.0,3.0,230.0,0.93,10.22,84.4606,52.472,29.4451
7701,2017-11-17 21:00:00,77.6983,Fog.,4.0,3.0,240.0,0.93,10.22,76.6382,41.6133,19.9279
7702,2017-11-17 22:00:00,85.132,Fog.,4.0,3.0,240.0,0.93,10.22,70.6734,28.9237,22.7402
7703,2017-11-17 23:00:00,84.4606,Fog.,4.0,2.0,240.0,1.0,10.22,70.5034,27.6632,22.244
7704,2017-11-18 00:00:00,76.6382,Light rain. Fog.,4.0,2.0,210.0,1.0,10.21,58.3296,29.4451,31.9939
7705,2017-11-18 01:00:00,70.6734,Light rain. Fog.,4.0,2.0,230.0,1.0,10.21,52.472,19.9279,34.8547
7706,2017-11-18 02:00:00,70.5034,Fog.,4.0,2.0,240.0,1.0,10.21,41.6133,22.7402,44.1339
7707,2017-11-18 03:00:00,58.3296,Partly cloudy.,4.0,2.0,310.0,0.93,10.2,28.9237,22.244,46.0062
7708,2017-11-18 04:00:00,52.472,Passing clouds.,4.0,2.0,310.0,0.93,10.2,27.6632,31.9939,37.6572
7709,2017-11-18 05:00:00,41.6133,Passing clouds.,4.0,1.0,300.0,0.93,10.2,29.4451,34.8547,57.2348
7710,2017-11-18 06:00:00,28.9237,Passing clouds.,4.0,1.0,0.0,0.93,10.2,19.9279,44.1339,78.7906
7711,2017-11-18 07:00:00,27.6632,Broken clouds.,4.0,2.0,330.0,0.87,10.2,22.7402,46.0062,67.0228
7712,2017-11-18 08:00:00,29.4451,Broken clouds.,4.0,1.0,0.0,0.87,10.2,22.244,37.6572,57.5198
7713,2017-11-18 09:00:00,19.9279,Broken clouds.,4.0,1.0,0.0,0.87,10.19,31.9939,57.2348,52.1794
7714,2017-11-18 10:00:00,22.7402,Broken clouds.,4.0,1.0,0.0,0.87,10.19,34.8547,78.7906,34.9983
7715,2017-11-18 11:00:00,22.244,Broken clouds.,4.0,3.0,280.0,0.81,10.18,44.1339,67.0228,29.7203
7716,2017-11-18 12:00:00,31.9939,Broken clouds.,4.0,2.0,240.0,0.87,10.18,46.0062,57.5198,19.5779
7717,2017-11-18 13:00:00,34.8547,Broken clouds.,4.0,3.0,250.0,0.81,10.17,37.6572,52.1794,22.6089
7718,2017-11-18 14:00:00,44.1339,Broken clouds.,4.0,4.0,240.0,0.81,10.16,57.2348,34.9983,20.447
7719,2017-11-18 15:00:00,46.0062,Scattered clouds.,4.0,4.0,230.0,0.75,10.16,78.7906,29.7203,18.5688
7720,2017-11-18 16:00:00,37.6572,Passing clouds.,3.0,3.0,220.0,0.75,10.15,67.0228,19.5779,19.3402
7721,2017-11-18 17:00:00,57.2348,Passing clouds.,2.0,1.0,0.0,0.81,10.15,57.5198,22.6089,21.4589
7722,2017-11-18 18:00:00,78.7906,Passing clouds.,2.0,1.0,0.0,0.81,10.14,52.1794,20.447,21.2094
7723,2017-11-18 19:00:00,67.0228,Fog.,2.0,1.0,0.0,0.87,10.13,34.9983,18.5688,12.8033
7724,2017-11-18 20:00:00,57.5198,Fog.,2.0,1.0,280.0,0.87,10.13,29.7203,19.3402,17.0052
7725,2017-11-18 21:00:00,52.1794,Fog.,1.0,1.0,220.0,0.93,10.12,19.5779,21.4589,17.3614
7726,2017-11-18 22:00:00,34.9983,Fog.,2.0,1.0,0.0,0.87,10.11,22.6089,21.2094,10.9542
7727,2017-11-18 23:00:00,29.7203,Partly cloudy.,4.0,6.0,240.0,0.75,10.11,20.447,12.8033,12.2329
7728,2017-11-19 00:00:00,19.5779,Passing clouds.,4.0,7.0,250.0,0.7,10.1,18.5688,17.0052,11.6936
7729,2017-11-19 01:00:00,22.6089,Light rain. Passing clouds.,4.0,8.0,240.0,0.75,10.1,19.3402,17.3614,17.3342
7730,2017-11-19 02:00:00,20.447,Light rain. Passing clouds.,3.0,7.0,240.0,0.81,10.1,21.4589,10.9542,18.1297
7731,2017-11-19 03:00:00,18.5688,Light rain. Partly cloudy.,3.0,6.0,240.0,0.87,10.1,21.2094,12.2329,19.0403
7732,2017-11-19 04:00:00,19.3402,Passing clouds.,3.0,4.0,240.0,0.87,10.09,12.8033,11.6936,17.1548
7733,2017-11-19 05:00:00,21.4589,Passing clouds.,3.0,4.0,230.0,0.87,10.09,17.0052,17.3342,26.4611
7734,2017-11-19 06:00:00,21.2094,Partly cloudy.,3.0,5.0,230.0,0.87,10.09,17.3614,18.1297,33.0052
7735,2017-11-19 07:00:00,12.8033,Partly sunny.,2.0,4.0,230.0,0.93,10.09,10.9542,19.0403,27.2765
7736,2017-11-19 08:00:00,17.0052,Partly sunny.,3.0,5.0,240.0,0.87,10.09,12.2329,17.1548,19.1769
7737,2017-11-19 09:00:00,17.3614,Partly sunny.,4.0,6.0,230.0,0.81,10.09,11.6936,26.4611,14.5328
7738,2017-11-19 10:00:00,10.9542,Partly sunny.,5.0,6.0,240.0,0.76,10.09,17.3342,33.0052,13.5176
7739,2017-11-19 11:00:00,12.2329,Scattered clouds.,4.0,6.0,250.0,0.81,10.09,18.1297,27.2765,15.531
7740,2017-11-19 12:00:00,11.6936,Passing clouds.,4.0,7.0,220.0,0.75,10.08,19.0403,19.1769,10.9558
7741,2017-11-19 13:00:00,17.3342,Scattered clouds.,6.0,6.0,220.0,0.71,10.08,17.1548,14.5328,11.1642
7742,2017-11-19 14:00:00,18.1297,Scattered clouds.,6.0,6.0,230.0,0.66,10.08,26.4611,13.5176,10.0332
7743,2017-11-19 15:00:00,19.0403,Scattered clouds.,5.0,7.0,240.0,0.66,10.08,33.0052,15.531,8.2866
7744,2017-11-19 16:00:00,17.1548,Passing clouds.,3.0,6.0,230.0,0.75,10.08,27.2765,10.9558,9.34573
7745,2017-11-19 17:00:00,26.4611,Passing clouds.,3.0,6.0,230.0,0.75,10.08,19.1769,11.1642,11.4316
7746,2017-11-19 18:00:00,33.0052,Passing clouds.,2.0,5.0,230.0,0.81,10.08,14.5328,10.0332,10.7702
7747,2017-11-19 19:00:00,27.2765,Passing clouds.,3.0,3.0,220.0,0.7,10.08,13.5176,8.2866,7.82222
7748,2017-11-19 20:00:00,19.1769,Sprinkles. Passing clouds.,3.0,6.0,230.0,0.75,10.08,15.531,9.34573,9.94605
7749,2017-11-19 21:00:00,14.5328,Passing clouds.,3.0,6.0,220.0,0.87,10.08,10.9558,11.4316,13.379
7750,2017-11-19 22:00:00,13.5176,Passing clouds.,3.0,4.0,210.0,0.87,10.08,11.1642,10.7702,11.6858
7751,2017-11-19 23:00:00,15.531,Passing clouds.,3.0,7.0,240.0,0.87,10.07,10.0332,7.82222,16.5922
7752,2017-11-20 00:00:00,10.9558,Sprinkles. Partly cloudy.,4.0,9.0,230.0,0.75,10.06,8.2866,9.94605,10.8072
7753,2017-11-20 01:00:00,11.1642,Snow flurries. Passing clouds.,1.0,8.0,290.0,0.93,10.07,9.34573,13.379,12.9668
7754,2017-11-20 02:00:00,10.0332,Passing clouds.,1.0,4.0,250.0,0.93,10.08,11.4316,11.6858,17.1727
7755,2017-11-20 03:00:00,8.2866,Passing clouds.,1.0,5.0,220.0,0.93,10.08,10.7702,16.5922,15.7878
7756,2017-11-20 04:00:00,9.34573,Snow flurries. Partly cloudy.,1.0,7.0,230.0,0.93,10.08,7.82222,10.8072,18.2019
7757,2017-11-20 05:00:00,11.4316,Snow flurries. Partly cloudy.,1.0,7.0,240.0,0.93,10.09,9.94605,12.9668,14.5037
7758,2017-11-20 06:00:00,10.7702,Snow flurries. Partly cloudy.,1.0,7.0,240.0,0.93,10.09,13.379,17.1727,23.707
7759,2017-11-20 07:00:00,7.82222,Sprinkles. Partly cloudy.,1.0,8.0,240.0,0.93,10.09,11.6858,15.7878,27.1026
7760,2017-11-20 08:00:00,9.94605,Snow showers. Broken clouds.,2.0,8.0,250.0,0.87,10.1,16.5922,18.2019,28.9066
7761,2017-11-20 09:00:00,13.379,Snow flurries. Fog.,1.0,9.0,260.0,0.93,10.11,10.8072,14.5037,25.226
7762,2017-11-20 10:00:00,11.6858,Partly sunny.,2.0,9.0,270.0,0.75,10.13,12.9668,23.707,37.5357
7763,2017-11-20 11:00:00,16.5922,Partly sunny.,2.0,9.0,260.0,0.75,10.13,17.1727,27.1026,35.4542
7764,2017-11-20 12:00:00,10.8072,Partly sunny.,3.0,6.0,250.0,0.75,10.13,15.7878,28.9066,28.0474
7765,2017-11-20 13:00:00,12.9668,Scattered clouds.,4.0,7.0,260.0,0.65,10.13,18.2019,25.226,31.2469
7766,2017-11-20 14:00:00,17.1727,Partly sunny.,4.0,7.0,260.0,0.65,10.13,14.5037,37.5357,25.177
7767,2017-11-20 15:00:00,15.7878,Partly sunny.,3.0,9.0,250.0,0.75,10.13,23.707,35.4542,20.7458
7768,2017-11-20 16:00:00,18.2019,Snow flurries. Fog.,2.0,7.0,240.0,0.87,10.13,27.1026,28.0474,12.2285
7769,2017-11-20 17:00:00,14.5037,Sprinkles. Partly cloudy.,1.0,4.0,230.0,0.93,10.13,28.9066,31.2469,19.6253
7770,2017-11-20 18:00:00,23.707,Partly cloudy.,2.0,4.0,260.0,0.87,10.13,25.226,25.177,26.3246
7771,2017-11-20 19:00:00,27.1026,Sprinkles. Partly cloudy.,2.0,5.0,250.0,0.93,10.13,37.5357,20.7458,24.2326
7772,2017-11-20 20:00:00,28.9066,Passing clouds.,2.0,5.0,260.0,0.87,10.13,35.4542,12.2285,26.9358
7773,2017-11-20 21:00:00,25.226,Passing clouds.,1.0,4.0,230.0,0.93,10.13,28.0474,19.6253,27.7727
7774,2017-11-20 22:00:00,37.5357,Sprinkles. Passing clouds.,2.0,4.0,240.0,0.93,10.13,31.2469,26.3246,24.9882
7775,2017-11-20 23:00:00,35.4542,Passing clouds.,2.0,3.0,260.0,0.87,10.13,25.177,24.2326,26.4779
7776,2017-11-21 00:00:00,28.0474,Passing clouds.,1.0,4.0,250.0,0.93,10.13,20.7458,26.9358,21.1429
7777,2017-11-21 01:00:00,31.2469,Passing clouds.,2.0,4.0,250.0,0.93,10.13,12.2285,27.7727,17.2409
7778,2017-11-21 02:00:00,25.177,Sprinkles. Partly cloudy.,2.0,3.0,250.0,0.93,10.13,19.6253,24.9882,19.1156
7779,2017-11-21 03:00:00,20.7458,Fog.,1.0,3.0,240.0,1.0,10.13,26.3246,26.4779,31.0862
7780,2017-11-21 04:00:00,12.2285,Partly cloudy.,1.0,2.0,240.0,0.93,10.13,24.2326,21.1429,23.9009
7781,2017-11-21 05:00:00,19.6253,Fog.,1.0,1.0,210.0,1.0,10.13,26.9358,17.2409,31.2712
7782,2017-11-21 06:00:00,26.3246,Fog.,2.0,1.0,190.0,0.93,10.13,27.7727,19.1156,45.6655
7783,2017-11-21 07:00:00,24.2326,Fog.,2.0,2.0,200.0,0.93,10.13,24.9882,31.0862,38.1804
7784,2017-11-21 08:00:00,26.9358,Fog.,2.0,2.0,180.0,0.93,10.13,26.4779,23.9009,34.2655
7785,2017-11-21 09:00:00,27.7727,Fog.,2.0,2.0,190.0,0.93,10.13,21.1429,31.2712,31.6356
7786,2017-11-21 10:00:00,24.9882,Light rain. Partly sunny.,3.0,3.0,230.0,0.87,10.13,17.2409,45.6655,33.7027
7787,2017-11-21 11:00:00,26.4779,More clouds than sun.,3.0,3.0,230.0,0.93,10.13,19.1156,38.1804,38.1824
7788,2017-11-21 12:00:00,21.1429,Broken clouds.,3.0,2.0,200.0,0.87,10.13,31.0862,34.2655,41.4664
7789,2017-11-21 13:00:00,17.2409,Broken clouds.,4.0,1.0,0.0,0.81,10.12,23.9009,31.6356,34.4745
7790,2017-11-21 14:00:00,19.1156,Drizzle. Broken clouds.,4.0,1.0,0.0,0.81,10.12,31.2712,33.7027,41.9463
7791,2017-11-21 15:00:00,31.0862,Light rain. Broken clouds.,4.0,2.0,120.0,0.87,10.12,45.6655,38.1824,50.7736
7792,2017-11-21 16:00:00,23.9009,Passing clouds.,4.0,2.0,160.0,0.87,10.11,38.1804,41.4664,49.8857
7793,2017-11-21 17:00:00,31.2712,Light rain. Mostly cloudy.,3.0,1.0,170.0,0.93,10.11,34.2655,34.4745,32.1228
7794,2017-11-21 18:00:00,45.6655,Light rain. Mostly cloudy.,3.0,1.0,0.0,0.93,10.11,31.6356,41.9463,20.8121
7795,2017-11-21 19:00:00,38.1804,Light rain. Passing clouds.,3.0,1.0,0.0,0.93,10.11,33.7027,50.7736,25.7549
7796,2017-11-21 20:00:00,34.2655,Light rain. Fog.,3.0,1.0,0.0,0.93,10.11,38.1824,49.8857,26.1053
7797,2017-11-21 21:00:00,31.6356,Light rain. Fog.,3.0,1.0,0.0,0.93,10.11,41.4664,32.1228,32.3136
7798,2017-11-21 22:00:00,33.7027,Light rain. Fog.,3.0,1.0,0.0,0.93,10.11,34.4745,20.8121,37.6934
7799,2017-11-21 23:00:00,38.1824,Drizzle. Fog.,3.0,2.0,70.0,0.93,10.11,41.9463,25.7549,52.784
7800,2017-11-22 00:00:00,41.4664,Drizzle. Fog.,3.0,1.0,0.0,1.0,10.11,50.7736,26.1053,61.846
7801,2017-11-22 01:00:00,34.4745,Drizzle. Fog.,3.0,1.0,0.0,1.0,10.11,49.8857,32.3136,63.5183
7802,2017-11-22 02:00:00,41.9463,Drizzle. Fog.,3.0,1.0,50.0,1.0,10.11,32.1228,37.6934,49.6093
7803,2017-11-22 03:00:00,50.7736,Drizzle. Fog.,3.0,1.0,60.0,1.0,10.11,20.8121,52.784,49.831
7804,2017-11-22 04:00:00,49.8857,Drizzle. Fog.,3.0,2.0,50.0,1.0,10.11,25.7549,61.846,56.9943
7805,2017-11-22 05:00:00,32.1228,Light rain. Fog.,3.0,2.0,40.0,1.0,10.11,26.1053,63.5183,31.1922
7806,2017-11-22 06:00:00,20.8121,Light rain. Fog.,3.0,3.0,40.0,1.0,10.11,32.3136,49.6093,36.0848
7807,2017-11-22 07:00:00,25.7549,Drizzle. Fog.,4.0,3.0,50.0,0.93,10.11,37.6934,49.831,37.2034
7808,2017-11-22 08:00:00,26.1053,Drizzle. Fog.,4.0,2.0,40.0,1.0,10.11,52.784,56.9943,42.2243
7809,2017-11-22 09:00:00,32.3136,Fog.,4.0,2.0,20.0,1.0,10.11,61.846,31.1922,48.3962
7810,2017-11-22 10:00:00,37.6934,Fog.,5.0,1.0,0.0,0.93,10.11,63.5183,36.0848,44.5559
7811,2017-11-22 11:00:00,52.784,Fog.,5.0,1.0,0.0,1.0,10.11,49.6093,37.2034,59.358
7812,2017-11-22 12:00:00,61.846,Fog.,6.0,1.0,70.0,0.93,10.11,49.831,42.2243,51.9725
7813,2017-11-22 13:00:00,63.5183,Fog.,6.0,2.0,50.0,0.93,10.11,56.9943,48.3962,42.1005
7814,2017-11-22 14:00:00,49.6093,Light rain. Fog.,6.0,1.0,70.0,0.93,10.11,31.1922,44.5559,32.6106
7815,2017-11-22 15:00:00,49.831,Fog.,6.0,1.0,0.0,1.0,10.12,36.0848,59.358,24.6344
7816,2017-11-22 16:00:00,56.9943,Fog.,7.0,4.0,230.0,1.0,10.12,37.2034,51.9725,21.7542
7817,2017-11-22 17:00:00,31.1922,Fog.,7.0,4.0,230.0,0.93,10.13,42.2243,42.1005,23.2858
7818,2017-11-22 18:00:00,36.0848,Fog.,7.0,3.0,220.0,0.93,10.13,48.3962,32.6106,27.5085
7819,2017-11-22 19:00:00,37.2034,Fog.,7.0,2.0,220.0,0.93,10.13,44.5559,24.6344,37.704
7820,2017-11-22 20:00:00,42.2243,Fog.,7.0,2.0,230.0,0.93,10.13,59.358,21.7542,40.8408
7821,2017-11-22 21:00:00,48.3962,Fog.,6.0,2.0,180.0,1.0,10.14,51.9725,23.2858,50.8028
7822,2017-11-22 22:00:00,44.5559,Fog.,6.0,1.0,220.0,1.0,10.14,42.1005,27.5085,63.8126
7823,2017-11-22 23:00:00,59.358,Fog.,6.0,1.0,0.0,0.93,10.14,32.6106,37.704,61.2498
7824,2017-11-23 00:00:00,51.9725,Fog.,6.0,1.0,330.0,0.93,10.14,24.6344,40.8408,84.8418
7825,2017-11-23 01:00:00,42.1005,Fog.,3.0,1.0,0.0,1.0,10.14,21.7542,50.8028,52.7815
7826,2017-11-23 02:00:00,32.6106,Fog.,2.0,1.0,0.0,1.0,10.14,23.2858,63.8126,43.8591
7827,2017-11-23 03:00:00,24.6344,Fog.,1.0,1.0,0.0,1.0,10.14,27.5085,61.2498,44.3118
7828,2017-11-23 04:00:00,21.7542,Fog.,1.0,2.0,60.0,1.0,10.14,37.704,84.8418,41.4078
7829,2017-11-23 05:00:00,23.2858,Fog.,0.0,2.0,70.0,1.0,10.14,40.8408,52.7815,84.6463
7830,2017-11-23 06:00:00,27.5085,Ice fog.,-1.0,2.0,50.0,1.0,10.13,50.8028,43.8591,99.9467
7831,2017-11-23 07:00:00,37.704,Fog.,1.0,3.0,60.0,0.93,10.14,63.8126,44.3118,123.663
7832,2017-11-23 08:00:00,40.8408,Fog.,1.0,3.0,40.0,1.0,10.14,61.2498,41.4078,142.734
7833,2017-11-23 09:00:00,50.8028,Fog.,3.0,3.0,40.0,0.93,10.14,84.8418,84.6463,130.591
7834,2017-11-23 10:00:00,63.8126,Clear.,5.0,2.0,60.0,0.93,10.14,52.7815,99.9467,113.824
7835,2017-11-23 11:00:00,61.2498,Clear.,7.0,3.0,50.0,0.87,10.14,43.8591,123.663,86.0854
7836,2017-11-23 12:00:00,84.8418,Sunny.,9.0,3.0,60.0,0.82,10.13,44.3118,142.734,74.4005
7837,2017-11-23 13:00:00,52.7815,Sunny.,10.0,3.0,70.0,0.76,10.13,41.4078,130.591,74.0033
7838,2017-11-23 14:00:00,43.8591,Sunny.,11.0,2.0,80.0,0.77,10.13,84.6463,113.824,63.9561
7839,2017-11-23 15:00:00,44.3118,Sunny.,10.0,3.0,50.0,0.76,10.13,99.9467,86.0854,68.3739
7840,2017-11-23 16:00:00,41.4078,Clear.,9.0,2.0,40.0,0.82,10.13,123.663,74.4005,66.1255
7841,2017-11-23 17:00:00,84.6463,Clear.,7.0,1.0,0.0,0.93,10.14,142.734,74.0033,55.7587
7842,2017-11-23 18:00:00,99.9467,Fog.,5.0,1.0,0.0,0.93,10.14,130.591,63.9561,60.9447
7843,2017-11-23 19:00:00,123.663,Fog.,4.0,1.0,0.0,0.93,10.14,113.824,68.3739,64.9505
7844,2017-11-23 20:00:00,142.734,Fog.,4.0,3.0,220.0,0.93,10.15,86.0854,66.1255,77.5013
7845,2017-11-23 21:00:00,130.591,Fog.,2.0,3.0,230.0,1.0,10.15,74.4005,55.7587,93.859
7846,2017-11-23 22:00:00,113.824,Fog.,3.0,4.0,210.0,0.93,10.15,74.0033,60.9447,66.3701
7847,2017-11-23 23:00:00,86.0854,Fog.,2.0,4.0,230.0,1.0,10.16,63.9561,64.9505,47.9207
7848,2017-11-24 00:00:00,74.4005,Fog.,3.0,4.0,230.0,0.93,10.16,68.3739,77.5013,50.654
7849,2017-11-24 01:00:00,74.0033,Fog.,0.0,2.0,250.0,1.0,10.16,66.1255,93.859,62.9212
7850,2017-11-24 02:00:00,63.9561,Fog.,2.0,2.0,200.0,0.93,10.17,55.7587,66.3701,68.3507
7851,2017-11-24 03:00:00,68.3739,Fog.,1.0,2.0,260.0,0.93,10.17,60.9447,47.9207,85.8923
7852,2017-11-24 04:00:00,66.1255,Ice fog.,-1.0,1.0,130.0,1.0,10.17,64.9505,50.654,116.145
7853,2017-11-24 05:00:00,55.7587,Ice fog.,-2.0,2.0,260.0,1.0,10.17,77.5013,62.9212,136.063
7854,2017-11-24 06:00:00,60.9447,Ice fog.,-1.0,2.0,260.0,0.93,10.16,93.859,68.3507,142.5
7855,2017-11-24 07:00:00,64.9505,Ice fog.,-1.0,2.0,200.0,0.93,10.16,66.3701,85.8923,132.095
7856,2017-11-24 08:00:00,77.5013,Ice fog.,-1.0,2.0,210.0,1.0,10.17,47.9207,116.145,171.37
7857,2017-11-24 09:00:00,93.859,Fog.,1.0,1.0,0.0,1.0,10.17,50.654,136.063,189.78
7858,2017-11-24 10:00:00,66.3701,Fog.,5.0,1.0,0.0,0.93,10.17,62.9212,142.5,206.577
7859,2017-11-24 11:00:00,47.9207,Clear.,7.0,1.0,0.0,0.87,10.16,68.3507,132.095,218.387
7860,2017-11-24 12:00:00,50.654,Clear.,9.0,1.0,0.0,0.71,10.16,85.8923,171.37,205.481
7861,2017-11-24 13:00:00,62.9212,Passing clouds.,10.0,2.0,230.0,0.71,10.16,116.145,189.78,168.90599999999995
7862,2017-11-24 14:00:00,68.3507,Sunny.,11.0,1.0,220.0,0.67,10.15,136.063,206.577,146.002
7863,2017-11-24 15:00:00,85.8923,Sunny.,9.0,1.0,220.0,0.76,10.15,142.5,218.387,132.469
7864,2017-11-24 16:00:00,116.145,Clear.,7.0,1.0,300.0,0.81,10.15,132.095,205.481,119.129
7865,2017-11-24 17:00:00,136.063,Fog.,6.0,1.0,0.0,0.87,10.15,171.37,168.90599999999995,114.196
7866,2017-11-24 18:00:00,142.5,Fog.,6.0,1.0,0.0,0.93,10.15,189.78,146.002,101.265
7867,2017-11-24 19:00:00,132.095,Fog.,5.0,1.0,0.0,1.0,10.15,206.577,132.469,103.889
7868,2017-11-24 20:00:00,171.37,Fog.,5.0,1.0,0.0,0.93,10.15,218.387,119.129,99.0167
7869,2017-11-24 21:00:00,189.78,Fog.,4.0,1.0,0.0,1.0,10.15,205.481,114.196,95.7218
7870,2017-11-24 22:00:00,206.577,Fog.,4.0,1.0,0.0,0.93,10.15,168.90599999999995,101.265,87.7478
7871,2017-11-24 23:00:00,218.387,Fog.,3.0,2.0,160.0,1.0,10.15,146.002,103.889,85.7211
7872,2017-11-25 00:00:00,205.481,Fog.,3.0,1.0,0.0,1.0,10.15,132.469,99.0167,19.1281
7873,2017-11-25 01:00:00,168.90599999999995,Fog.,2.0,1.0,0.0,1.0,10.15,119.129,95.7218,16.9164
7874,2017-11-25 02:00:00,146.002,Fog.,1.0,1.0,0.0,1.0,10.15,114.196,87.7478,17.8026
7875,2017-11-25 03:00:00,132.469,Fog.,2.0,1.0,0.0,0.93,10.14,101.265,85.7211,18.6936
7876,2017-11-25 04:00:00,119.129,Fog.,2.0,1.0,0.0,0.93,10.14,103.889,19.1281,28.9942
7877,2017-11-25 05:00:00,114.196,Fog.,1.0,1.0,0.0,1.0,10.14,99.0167,16.9164,34.5006
7878,2017-11-25 06:00:00,101.265,Fog.,2.0,1.0,0.0,0.93,10.14,95.7218,17.8026,64.8517
7879,2017-11-25 07:00:00,103.889,Fog.,0.0,2.0,330.0,1.0,10.13,87.7478,18.6936,15.8204
7880,2017-11-25 08:00:00,99.0167,Fog.,1.0,3.0,20.0,0.93,10.13,85.7211,28.9942,24.0932
7881,2017-11-25 09:00:00,95.7218,Fog.,3.0,3.0,40.0,1.0,10.12,19.1281,34.5006,23.198
7882,2017-11-25 10:00:00,87.7478,Fog.,6.0,4.0,60.0,0.87,10.11,16.9164,64.8517,20.5127
7883,2017-11-25 11:00:00,85.7211,Clear.,8.0,3.0,60.0,0.82,10.1,17.8026,15.8204,21.9364
7884,2017-11-25 12:00:00,19.1281,Passing clouds.,12.0,2.0,70.0,0.67,10.08,18.6936,24.0932,18.5843
7885,2017-11-25 13:00:00,16.9164,Sunny.,11.0,4.0,80.0,0.72,10.07,28.9942,23.198,23.5729
7886,2017-11-25 14:00:00,17.8026,Passing clouds.,12.0,2.0,120.0,0.58,10.07,34.5006,20.5127,20.6848
7887,2017-11-25 15:00:00,18.6936,Sunny.,12.0,1.0,0.0,0.58,10.06,64.8517,21.9364,17.2821
7888,2017-11-25 16:00:00,28.9942,Clear.,8.0,1.0,0.0,0.76,10.06,15.8204,18.5843,17.828
7889,2017-11-25 17:00:00,34.5006,Passing clouds.,12.0,6.0,190.0,0.58,10.07,24.0932,23.5729,9.3618
7890,2017-11-25 18:00:00,64.8517,Passing clouds.,11.0,2.0,210.0,0.67,10.07,23.198,20.6848,7.1137
7891,2017-11-25 19:00:00,15.8204,Light rain. Passing clouds.,11.0,5.0,220.0,0.67,10.07,20.5127,17.2821,4.20904
