timestamp,Temp,Weather,Wind,Direction (degrees),Humidity,Barometer,Visibility
2017-01-07 07:00:00,-22C,Ice fog.,1 m/s,0,77%,1034 mbar,3km
2017-01-07 07:30:00,-23C,Ice fog.,1 m/s,0,77%,1034 mbar,3km
2017-01-07 08:00:00,-23C,Ice fog.,2 m/s,300,77%,1034 mbar,2km
2017-01-07 08:30:00,-24C,Ice fog.,2 m/s,260,76%,1034 mbar,2km
2017-01-07 09:00:00,-21C,Ice fog.,2 m/s,140,77%,1034 mbar,2km
2017-01-07 09:30:00,-22C,Ice fog.,3 m/s,270,77%,1034 mbar,2km
2017-01-07 10:00:00,-18C,Ice fog.,4 m/s,280,78%,1034 mbar,5km
2017-01-07 10:30:00,-18C,Ice fog.,4 m/s,270,78%,1034 mbar,5km
2017-01-07 11:00:00,-17C,Clear.,2 m/s,260,71%,1034 mbar,6km
2017-01-07 11:30:00,-17C,Passing clouds.,4 m/s,240,78%,1033 mbar,8km
2017-01-07 12:00:00,-16C,Scattered clouds.,4 m/s,220,72%,1033 mbar,7km
2017-01-07 12:30:00,-17C,Scattered clouds.,5 m/s,230,78%,1032 mbar,7km
2017-01-07 13:00:00,-16C,Scattered clouds.,4 m/s,240,72%,1032 mbar,7km
2017-01-07 13:30:00,-16C,Passing clouds.,4 m/s,230,78%,1032 mbar,6km
2017-01-07 14:00:00,-16C,Passing clouds.,5 m/s,230,78%,1032 mbar,6km
2017-01-07 14:30:00,-16C,Passing clouds.,5 m/s,240,78%,1032 mbar,6km
2017-01-07 15:00:00,-16C,Scattered clouds.,5 m/s,230,78%,1031 mbar,6km
2017-01-07 15:30:00,-16C,Passing clouds.,4 m/s,230,78%,1031 mbar,6km
2017-01-07 16:00:00,-16C,Ice fog.,3 m/s,220,78%,1031 mbar,5km
2017-01-07 16:30:00,-17C,Ice fog.,2 m/s,220,85%,1031 mbar,4km
2017-01-07 17:00:00,-17C,Ice fog.,3 m/s,210,85%,1031 mbar,4km
2017-01-07 17:30:00,-19C,Ice fog.,2 m/s,250,84%,1030 mbar,2km
2017-01-07 18:00:00,-18C,Ice fog.,2 m/s,250,84%,1030 mbar,2km
2017-01-07 18:30:00,-20C,Ice fog.,1 m/s,0,84%,1030 mbar,2km
2017-01-07 19:00:00,-19C,Ice fog.,1 m/s,0,84%,1030 mbar,2km
2017-01-07 19:30:00,-21C,Ice fog.,1 m/s,0,84%,1030 mbar,2km
2017-01-07 20:00:00,-20C,Ice fog.,1 m/s,0,84%,1029 mbar,3km
2017-01-07 20:30:00,-20C,Ice fog.,1 m/s,0,84%,1029 mbar,2km
2017-01-07 21:00:00,-21C,Ice fog.,1 m/s,0,84%,1029 mbar,2km
2017-01-07 21:30:00,-21C,Ice fog.,1 m/s,0,77%,1029 mbar,2km
2017-01-07 22:00:00,-21C,Ice fog.,1 m/s,0,84%,1029 mbar,2km
2017-01-07 22:30:00,-21C,Ice fog.,1 m/s,0,84%,1028 mbar,2km
2017-01-07 23:00:00,-21C,Ice fog.,1 m/s,0,77%,1028 mbar,2km
2017-01-07 23:30:00,-21C,Ice fog.,1 m/s,80,77%,1028 mbar,2km
2017-01-08 00:00:00,-22C,Ice fog.,1 m/s,0,84%,1028 mbar,2km
2017-01-08 00:30:00,-22C,Ice fog.,1 m/s,170,84%,1028 mbar,2km
2017-01-08 01:00:00,-22C,Ice fog.,1 m/s,0,77%,1028 mbar,2km
2017-01-08 01:30:00,-22C,Ice fog.,1 m/s,0,77%,1027 mbar,2km
2017-01-08 02:00:00,-22C,Ice fog.,1 m/s,90,77%,1027 mbar,2km
2017-01-08 02:30:00,-23C,Ice fog.,1 m/s,0,84%,1027 mbar,2km
2017-01-08 03:00:00,-23C,Ice fog.,1 m/s,0,77%,1027 mbar,2km
2017-01-08 03:30:00,-23C,Ice fog.,1 m/s,0,77%,1027 mbar,2km
2017-01-08 04:00:00,-23C,Ice fog.,1 m/s,0,84%,1027 mbar,2km
2017-01-08 04:30:00,-23C,Ice fog.,1 m/s,0,84%,1026 mbar,2km
2017-01-08 05:00:00,-23C,Ice fog.,No wind,0,77%,1026 mbar,2km
2017-01-08 05:30:00,-23C,Ice fog.,1 m/s,90,84%,1026 mbar,2km
2017-01-08 06:00:00,-23C,Ice fog.,1 m/s,0,84%,1027 mbar,2km
2017-01-08 06:30:00,-23C,Ice fog.,1 m/s,0,84%,1027 mbar,2km
2017-01-08 07:00:00,-23C,Ice fog.,1 m/s,0,77%,1027 mbar,2km
2017-01-08 07:30:00,-23C,Ice fog.,1 m/s,0,84%,1027 mbar,2km
2017-01-08 08:00:00,-23C,Ice fog.,1 m/s,0,77%,1027 mbar,2km
2017-01-08 08:30:00,-22C,Ice fog.,1 m/s,0,84%,1028 mbar,3km
2017-01-08 09:00:00,-21C,Ice fog.,1 m/s,0,84%,1028 mbar,3km
2017-01-08 09:30:00,-20C,Ice fog.,1 m/s,0,77%,1028 mbar,3km
2017-01-08 10:00:00,-18C,Ice fog.,1 m/s,0,78%,1028 mbar,3km
2017-01-08 10:30:00,-17C,Ice fog.,1 m/s,0,78%,1028 mbar,3km
2017-01-08 11:00:00,-16C,Ice fog.,1 m/s,0,72%,1028 mbar,3km
2017-01-08 11:30:00,-15C,Ice fog.,1 m/s,260,72%,1028 mbar,3km
2017-01-08 12:00:00,-14C,Ice fog.,2 m/s,250,72%,1028 mbar,3km
2017-01-08 12:30:00,-13C,Haze.,1 m/s,250,72%,1028 mbar,3km
2017-01-08 13:00:00,-12C,Haze.,1 m/s,260,67%,1028 mbar,3km
2017-01-08 14:00:00,-11C,Partly sunny.,1 m/s,260,62%,1028 mbar,4km
2017-01-08 14:30:00,-10C,Haze.,1 m/s,250,62%,1028 mbar,3km
2017-01-08 15:00:00,-10C,Partly sunny.,2 m/s,240,62%,1028 mbar,4km
2017-01-08 15:30:00,-10C,Scattered clouds.,1 m/s,220,62%,1028 mbar,4km
2017-01-08 16:00:00,-11C,Passing clouds.,1 m/s,0,67%,1028 mbar,3km
2017-01-08 16:30:00,-11C,Passing clouds.,1 m/s,0,67%,1028 mbar,5km
2017-01-08 17:00:00,-12C,Passing clouds.,1 m/s,0,67%,1028 mbar,4km
2017-01-08 17:30:00,-12C,Haze.,1 m/s,0,67%,1028 mbar,4km
2017-01-08 18:00:00,-13C,Ice fog.,1 m/s,180,72%,1028 mbar,3km
2017-01-08 18:30:00,-14C,Ice fog.,2 m/s,220,72%,1028 mbar,3km
2017-01-08 19:00:00,-14C,Ice fog.,1 m/s,0,78%,1028 mbar,3km
2017-01-08 19:30:00,-10C,Passing clouds.,3 m/s,340,62%,1028 mbar,6km
2017-01-08 20:00:00,-10C,Passing clouds.,3 m/s,340,62%,1028 mbar,
2017-01-08 20:30:00,-13C,Ice fog.,1 m/s,0,72%,1028 mbar,4km
2017-01-08 21:00:00,-13C,Ice fog.,2 m/s,170,78%,1028 mbar,3km
2017-01-08 21:30:00,-14C,Ice fog.,2 m/s,180,78%,1028 mbar,2km
2017-01-08 22:00:00,-15C,Ice fog.,2 m/s,220,85%,1028 mbar,2km
2017-01-08 22:30:00,-14C,Ice fog.,2 m/s,160,85%,1028 mbar,2km
2017-01-08 23:00:00,-15C,Ice fog.,1 m/s,0,85%,1028 mbar,2km
2017-01-08 23:30:00,-14C,Ice fog.,2 m/s,190,85%,1028 mbar,1km
2017-01-09 00:00:00,-15C,Ice fog.,1 m/s,0,85%,1027 mbar,1km
2017-01-09 00:30:00,-15C,Ice fog.,2 m/s,170,85%,1027 mbar,2km
2017-01-09 01:00:00,-15C,Ice fog.,2 m/s,240,78%,1027 mbar,2km
2017-01-09 01:30:00,-14C,Ice fog.,3 m/s,180,78%,1027 mbar,2km
2017-01-09 02:00:00,-14C,Ice fog.,1 m/s,210,78%,1027 mbar,2km
2017-01-09 02:30:00,-14C,Ice fog.,3 m/s,190,78%,1027 mbar,2km
2017-01-09 03:00:00,-14C,Ice fog.,3 m/s,180,78%,1027 mbar,2km
2017-01-09 03:30:00,-13C,Ice fog.,2 m/s,200,78%,1027 mbar,2km
2017-01-09 04:00:00,-13C,Ice fog.,3 m/s,190,78%,1027 mbar,2km
2017-01-09 04:30:00,-14C,Ice fog.,3 m/s,200,78%,1027 mbar,1km
2017-01-09 05:00:00,-13C,Ice fog.,3 m/s,170,78%,1027 mbar,1km
2017-01-09 05:30:00,-13C,Ice fog.,3 m/s,250,78%,1027 mbar,1km
2017-01-09 06:00:00,-13C,Ice fog.,3 m/s,220,78%,1027 mbar,1km
2017-01-09 06:30:00,-13C,Ice fog.,3 m/s,220,78%,1027 mbar,1km
2017-01-09 07:00:00,-13C,Ice fog.,3 m/s,220,78%,1027 mbar,1km
2017-01-09 07:30:00,-13C,Ice fog.,3 m/s,200,78%,1027 mbar,1km
2017-01-09 08:00:00,-13C,Ice fog.,3 m/s,200,78%,1027 mbar,1km
2017-01-09 08:30:00,-13C,Ice fog.,2 m/s,220,78%,1027 mbar,1km
2017-01-09 09:00:00,-12C,Ice fog.,2 m/s,190,72%,1027 mbar,1km
2017-01-09 09:30:00,-12C,Ice fog.,1 m/s,0,79%,1027 mbar,2km
2017-01-09 10:00:00,-11C,Ice fog.,1 m/s,0,73%,1027 mbar,2km
2017-01-09 10:30:00,-10C,Scattered clouds.,2 m/s,220,67%,1026 mbar,2km
2017-01-09 11:30:00,-9C,Scattered clouds.,1 m/s,0,62%,1026 mbar,4km
2017-01-09 12:00:00,-9C,Partly sunny.,2 m/s,210,62%,1026 mbar,3km
2017-01-09 12:30:00,-8C,Partly sunny.,3 m/s,230,53%,1026 mbar,5km
2017-01-09 13:00:00,-8C,Partly sunny.,2 m/s,230,58%,1026 mbar,5km
2017-01-09 13:30:00,-8C,Partly sunny.,3 m/s,230,58%,1026 mbar,6km
2017-01-09 14:00:00,-7C,Partly sunny.,3 m/s,250,49%,1025 mbar,7km
2017-01-09 14:30:00,-8C,Partly sunny.,2 m/s,230,58%,1025 mbar,7km
2017-01-09 15:00:00,-8C,Partly sunny.,2 m/s,240,62%,1025 mbar,7km
2017-01-09 15:30:00,-7C,Partly sunny.,2 m/s,210,53%,1025 mbar,7km
2017-01-09 16:00:00,-8C,Passing clouds.,3 m/s,230,58%,1025 mbar,7km
2017-01-09 16:30:00,-8C,Passing clouds.,2 m/s,240,53%,1025 mbar,6km
2017-01-09 17:00:00,-9C,Haze.,1 m/s,0,62%,1025 mbar,5km
2017-01-09 17:30:00,-10C,Passing clouds.,1 m/s,180,67%,1025 mbar,5km
2017-01-09 18:00:00,-10C,Passing clouds.,1 m/s,0,67%,1025 mbar,4km
2017-01-09 18:30:00,-10C,Passing clouds.,1 m/s,0,67%,1025 mbar,3km
2017-01-09 19:00:00,-9C,Passing clouds.,2 m/s,310,67%,1025 mbar,3km
2017-01-09 19:30:00,-9C,Passing clouds.,1 m/s,0,67%,1025 mbar,3km
2017-01-09 20:00:00,-9C,Ice fog.,1 m/s,0,73%,1024 mbar,3km
2017-01-09 20:30:00,-9C,Ice fog.,1 m/s,320,73%,1024 mbar,2km
2017-01-09 21:00:00,-9C,Ice fog.,1 m/s,90,73%,1024 mbar,2km
2017-01-09 21:30:00,-9C,Ice fog.,1 m/s,0,73%,1024 mbar,2km
2017-01-09 22:00:00,-9C,Ice fog.,1 m/s,100,73%,1024 mbar,2km
2017-01-09 22:30:00,-9C,Ice fog.,2 m/s,70,73%,1024 mbar,2km
2017-01-09 23:00:00,-9C,Ice fog.,1 m/s,20,73%,1023 mbar,2km
2017-01-09 23:30:00,-9C,Ice fog.,2 m/s,60,79%,1023 mbar,2km
2017-01-10 00:00:00,-8C,Ice fog.,2 m/s,40,73%,1023 mbar,2km
2017-01-10 00:30:00,-8C,Ice fog.,2 m/s,20,73%,1023 mbar,2km
2017-01-10 01:00:00,-8C,Ice fog.,1 m/s,0,73%,1022 mbar,2km
2017-01-10 01:30:00,-8C,Ice fog.,1 m/s,40,73%,1022 mbar,2km
2017-01-10 02:00:00,-8C,Ice fog.,1 m/s,0,79%,1022 mbar,2km
2017-01-10 02:30:00,-8C,Ice fog.,1 m/s,60,79%,1021 mbar,2km
2017-01-10 03:00:00,-8C,Ice fog.,1 m/s,50,79%,1021 mbar,2km
2017-01-10 03:30:00,-9C,Ice fog.,3 m/s,80,79%,1021 mbar,2km
2017-01-10 04:00:00,-9C,Ice fog.,3 m/s,80,73%,1021 mbar,4km
2017-01-10 04:30:00,-9C,Ice fog.,2 m/s,70,67%,1021 mbar,5km
2017-01-10 05:00:00,-9C,Ice fog.,2 m/s,30,73%,1020 mbar,4km
2017-01-10 05:30:00,-11C,Ice fog.,2 m/s,10,79%,1020 mbar,4km
2017-01-10 06:00:00,-12C,Ice fog.,3 m/s,40,85%,1020 mbar,3km
2017-01-10 06:30:00,-12C,Ice fog.,2 m/s,40,79%,1020 mbar,3km
2017-01-10 07:00:00,-11C,Ice fog.,3 m/s,20,85%,1020 mbar,3km
2017-01-10 07:30:00,-11C,Ice fog.,3 m/s,30,85%,1020 mbar,3km
2017-01-10 08:00:00,-11C,Ice fog.,3 m/s,40,85%,1020 mbar,3km
2017-01-10 08:30:00,-11C,Ice fog.,3 m/s,30,85%,1020 mbar,3km
2017-01-10 09:00:00,-11C,Ice fog.,3 m/s,30,85%,1020 mbar,3km
2017-01-10 09:30:00,-10C,Ice fog.,3 m/s,70,79%,1020 mbar,4km
2017-01-10 10:00:00,-9C,Ice fog.,2 m/s,50,79%,1020 mbar,4km
2017-01-10 10:30:00,-9C,Ice fog.,2 m/s,60,79%,1020 mbar,5km
2017-01-10 11:00:00,-8C,Ice fog.,2 m/s,50,73%,1020 mbar,5km
2017-01-10 11:30:00,-8C,Ice fog.,2 m/s,50,79%,1020 mbar,5km
2017-01-10 12:00:00,-7C,Ice fog.,1 m/s,0,73%,1019 mbar,5km
2017-01-10 12:30:00,-7C,Ice fog.,1 m/s,0,73%,1019 mbar,5km
2017-01-10 13:00:00,-6C,Clear.,1 m/s,0,68%,1019 mbar,6km
2017-01-10 13:30:00,-6C,Clear.,1 m/s,0,68%,1018 mbar,6km
2017-01-10 14:00:00,-6C,Clear.,1 m/s,0,68%,1018 mbar,8km
2017-01-10 14:30:00,-5C,Clear.,1 m/s,0,58%,1018 mbar,8km
2017-01-10 15:00:00,-6C,Clear.,2 m/s,80,63%,1018 mbar,8km
2017-01-10 15:30:00,-8C,Clear.,4 m/s,70,73%,1018 mbar,6km
2017-01-10 16:00:00,-8C,Ice fog.,3 m/s,60,73%,1018 mbar,5km
2017-01-10 16:30:00,-8C,Ice fog.,3 m/s,40,73%,1019 mbar,5km
2017-01-10 17:00:00,-9C,Ice fog.,3 m/s,30,79%,1019 mbar,5km
2017-01-10 17:30:00,-9C,Ice fog.,2 m/s,40,79%,1019 mbar,5km
2017-01-10 18:00:00,-10C,Ice fog.,1 m/s,0,79%,1019 mbar,5km
2017-01-10 18:30:00,-10C,Ice fog.,1 m/s,0,79%,1019 mbar,5km
2017-01-10 19:00:00,-11C,Ice fog.,1 m/s,20,85%,1020 mbar,3km
2017-01-10 19:30:00,-13C,Ice fog.,1 m/s,0,85%,1019 mbar,3km
2017-01-10 20:00:00,-14C,Ice fog.,1 m/s,0,92%,1020 mbar,2km
2017-01-10 20:30:00,-13C,Ice fog.,2 m/s,0,92%,1020 mbar,2km
2017-01-10 21:00:00,-13C,Ice fog.,1 m/s,0,85%,1020 mbar,2km
2017-01-10 21:30:00,-14C,Ice fog.,1 m/s,0,85%,1020 mbar,2km
2017-01-10 22:00:00,-15C,Ice fog.,1 m/s,0,92%,1020 mbar,2km
2017-01-10 22:30:00,-15C,Ice fog.,1 m/s,0,85%,1020 mbar,2km
2017-01-10 23:00:00,-15C,Ice fog.,2 m/s,70,85%,1020 mbar,2km
2017-01-10 23:30:00,-15C,Ice fog.,1 m/s,80,85%,1020 mbar,2km
2017-01-11 00:00:00,-16C,Ice fog.,2 m/s,40,85%,1020 mbar,1km
2017-01-11 00:30:00,-16C,Ice fog.,1 m/s,0,85%,1020 mbar,1km
2017-01-11 01:00:00,-17C,Ice fog.,1 m/s,0,85%,1020 mbar,1km
2017-01-11 01:30:00,-17C,Ice fog.,2 m/s,60,85%,1020 mbar,1km
2017-01-11 02:00:00,-17C,Ice fog.,1 m/s,0,85%,1021 mbar,1km
2017-01-11 02:30:00,-17C,Ice fog.,3 m/s,40,85%,1021 mbar,1km
2017-01-11 03:00:00,-16C,Ice fog.,2 m/s,40,85%,1021 mbar,1km
2017-01-11 03:30:00,-16C,Ice fog.,2 m/s,30,85%,1021 mbar,2km
2017-01-11 04:00:00,-16C,Ice fog.,2 m/s,50,85%,1021 mbar,1km
2017-01-11 04:30:00,-17C,Ice fog.,3 m/s,60,85%,1021 mbar,1km
2017-01-11 05:00:00,-17C,Ice fog.,1 m/s,0,85%,1021 mbar,1km
2017-01-11 05:30:00,-18C,Ice fog.,1 m/s,0,84%,1021 mbar,1km
2017-01-11 06:00:00,-17C,Ice fog.,1 m/s,0,85%,1021 mbar,1km
2017-01-11 06:30:00,-17C,Ice fog.,1 m/s,0,85%,1020 mbar,2km
2017-01-11 07:00:00,-17C,Ice fog.,1 m/s,0,85%,1020 mbar,2km
2017-01-11 07:30:00,-17C,Ice fog.,2 m/s,250,85%,1020 mbar,2km
2017-01-11 08:00:00,-17C,Ice fog.,1 m/s,0,85%,1020 mbar,2km
2017-01-11 08:30:00,-17C,Ice fog.,1 m/s,0,85%,1020 mbar,2km
2017-01-11 09:00:00,-16C,Ice fog.,1 m/s,90,78%,1020 mbar,1km
2017-01-11 09:30:00,-15C,Ice fog.,2 m/s,310,85%,1020 mbar,1km
2017-01-11 10:00:00,-13C,Ice fog.,1 m/s,0,85%,1019 mbar,2km
2017-01-11 10:30:00,-12C,Ice fog.,1 m/s,80,79%,1019 mbar,2km
2017-01-11 11:00:00,-10C,Ice fog.,1 m/s,0,73%,1018 mbar,2km
2017-01-11 11:30:00,-10C,Ice fog.,2 m/s,130,73%,1018 mbar,2km
2017-01-11 12:00:00,-9C,Ice fog.,2 m/s,70,73%,1017 mbar,2km
2017-01-11 12:30:00,-7C,Haze.,1 m/s,0,63%,1016 mbar,3km
2017-01-11 13:00:00,-7C,Haze.,2 m/s,90,63%,1016 mbar,5km
2017-01-11 13:30:00,-6C,Haze.,3 m/s,70,63%,1015 mbar,5km
2017-01-11 14:00:00,-6C,Haze.,2 m/s,70,63%,1015 mbar,2km
2017-01-11 14:30:00,-6C,Haze.,2 m/s,70,63%,1015 mbar,2km
2017-01-11 15:00:00,-6C,Haze.,2 m/s,80,63%,1014 mbar,2km
2017-01-11 15:30:00,-6C,Haze.,2 m/s,70,63%,1013 mbar,2km
2017-01-11 16:00:00,-7C,Haze.,2 m/s,80,63%,1013 mbar,2km
2017-01-11 16:30:00,-7C,Haze.,1 m/s,0,63%,1012 mbar,1km
2017-01-11 17:00:00,-9C,Ice fog.,3 m/s,50,73%,1012 mbar,2km
2017-01-11 17:30:00,-9C,Ice fog.,3 m/s,50,79%,1011 mbar,2km
2017-01-11 18:00:00,-9C,Ice fog.,3 m/s,30,73%,1011 mbar,2km
2017-01-11 18:30:00,-10C,Ice fog.,2 m/s,50,79%,1010 mbar,2km
2017-01-11 19:00:00,-11C,Ice fog.,2 m/s,30,85%,1009 mbar,2km
2017-01-11 19:30:00,-12C,Ice fog.,2 m/s,40,85%,1009 mbar,2km
2017-01-11 20:00:00,-12C,Ice fog.,2 m/s,30,85%,1008 mbar,2km
2017-01-11 20:30:00,-12C,Ice fog.,2 m/s,0,79%,1007 mbar,2km
2017-01-11 21:00:00,-12C,Ice fog.,3 m/s,60,85%,1007 mbar,2km
2017-01-11 21:30:00,-12C,Ice fog.,2 m/s,50,85%,1006 mbar,2km
2017-01-11 22:00:00,-12C,Ice fog.,2 m/s,50,79%,1005 mbar,2km
2017-01-11 22:30:00,-11C,Ice fog.,1 m/s,0,85%,1004 mbar,2km
2017-01-11 23:00:00,-12C,Ice fog.,2 m/s,50,85%,1004 mbar,2km
2017-01-11 23:30:00,-11C,Ice fog.,1 m/s,0,85%,1004 mbar,2km
2017-01-12 00:00:00,-10C,Ice fog.,1 m/s,0,85%,1004 mbar,2km
2017-01-12 00:30:00,-8C,Light snow. Ice fog.,1 m/s,0,86%,1004 mbar,2km
2017-01-12 01:00:00,-7C,Light snow. Ice fog.,2 m/s,210,79%,1004 mbar,2km
2017-01-12 01:30:00,-3C,Light snow. Ice fog.,7 m/s,230,74%,1003 mbar,3km
2017-01-12 02:00:00,-3C,Light snow. Ice fog.,6 m/s,230,80%,1003 mbar,3km
2017-01-12 02:30:00,-3C,Light snow. Ice fog.,6 m/s,230,86%,1003 mbar,3km
2017-01-12 03:00:00,-3C,Light snow. Partly cloudy.,5 m/s,230,86%,1003 mbar,8km
2017-01-12 03:30:00,-3C,Light snow. Ice fog.,4 m/s,230,86%,1003 mbar,5km
2017-01-12 04:00:00,-3C,Snow. Ice fog.,5 m/s,230,93%,1003 mbar,2km
2017-01-12 04:30:00,-3C,Light snow. Ice fog.,5 m/s,220,93%,1003 mbar,3km
2017-01-12 05:00:00,-3C,Light snow. Ice fog.,5 m/s,220,93%,1003 mbar,3km
2017-01-12 05:30:00,-3C,Light snow. Ice fog.,5 m/s,220,93%,1003 mbar,3km
2017-01-12 06:00:00,-2C,Light snow. Ice fog.,6 m/s,220,93%,1003 mbar,3km
2017-01-12 06:30:00,-2C,Light snow. Ice fog.,5 m/s,210,86%,1003 mbar,3km
2017-01-12 07:00:00,-2C,Light snow. Ice fog.,7 m/s,230,93%,1003 mbar,3km
2017-01-12 07:30:00,-1C,Light snow. Ice fog.,8 m/s,240,86%,1004 mbar,3km
2017-01-12 08:00:00,-1C,Light snow. Partly sunny.,8 m/s,240,86%,1004 mbar,
2017-01-12 08:30:00,-1C,Light snow. Partly sunny.,10 m/s,250,86%,1004 mbar,
2017-01-12 09:00:00,0C,Snow flurries. Partly sunny.,10 m/s,250,80%,1005 mbar,8km
2017-01-12 09:30:00,0C,Snow flurries. Partly sunny.,10 m/s,250,80%,1005 mbar,8km
2017-01-12 10:00:00,0C,Partly sunny.,10 m/s,250,80%,1005 mbar,
2017-01-12 10:30:00,0C,Partly sunny.,9 m/s,240,87%,1006 mbar,
2017-01-12 11:00:00,1C,Partly sunny.,9 m/s,250,75%,1006 mbar,
2017-01-12 11:30:00,1C,Snow flurries. Partly sunny.,10 m/s,250,81%,1006 mbar,
2017-01-12 12:00:00,1C,Partly sunny.,8 m/s,240,81%,1006 mbar,
2017-01-12 12:30:00,1C,Partly sunny.,9 m/s,240,81%,1006 mbar,
2017-01-12 13:00:00,1C,Partly sunny.,9 m/s,250,81%,1006 mbar,
2017-01-12 13:30:00,2C,Partly sunny.,10 m/s,250,75%,1006 mbar,
2017-01-12 14:00:00,2C,Scattered clouds.,9 m/s,250,75%,1006 mbar,
2017-01-12 14:30:00,2C,Snow flurries. Scattered clouds.,9 m/s,240,75%,1007 mbar,
2017-01-12 15:00:00,2C,Broken clouds.,9 m/s,240,75%,1007 mbar,
2017-01-12 15:30:00,2C,Partly sunny.,8 m/s,240,75%,1007 mbar,
2017-01-12 16:00:00,2C,Partly sunny.,8 m/s,240,75%,1007 mbar,
2017-01-12 16:30:00,2C,Passing clouds.,8 m/s,240,75%,1008 mbar,
2017-01-12 17:00:00,2C,Passing clouds.,7 m/s,240,75%,1008 mbar,
2017-01-12 17:30:00,2C,Passing clouds.,7 m/s,230,75%,1008 mbar,
2017-01-12 18:00:00,1C,Passing clouds.,4 m/s,240,81%,1008 mbar,
2017-01-12 18:30:00,2C,Passing clouds.,4 m/s,230,75%,1008 mbar,
2017-01-12 19:00:00,2C,Passing clouds.,3 m/s,230,75%,1008 mbar,
2017-01-12 19:30:00,1C,Passing clouds.,2 m/s,190,75%,1008 mbar,
2017-01-12 20:00:00,2C,Passing clouds.,3 m/s,200,70%,1008 mbar,
2017-01-12 20:30:00,2C,Passing clouds.,4 m/s,220,70%,1007 mbar,
2017-01-12 21:00:00,1C,Passing clouds.,3 m/s,210,75%,1007 mbar,
2017-01-12 21:30:00,1C,Passing clouds.,3 m/s,210,75%,1007 mbar,
2017-01-12 22:00:00,1C,Passing clouds.,2 m/s,200,75%,1007 mbar,
2017-01-12 22:30:00,0C,Passing clouds.,1 m/s,0,80%,1006 mbar,7km
2017-01-12 23:00:00,0C,Passing clouds.,1 m/s,0,75%,1006 mbar,8km
2017-01-12 23:30:00,-3C,Passing clouds.,1 m/s,0,93%,1005 mbar,6km
2017-01-13 00:00:00,-2C,Clear.,1 m/s,0,86%,1005 mbar,6km
2017-01-13 00:30:00,-1C,Passing clouds.,1 m/s,0,80%,1004 mbar,7km
2017-01-13 01:00:00,-3C,Passing clouds.,1 m/s,340,86%,1004 mbar,6km
2017-01-13 01:30:00,-2C,Partly cloudy.,2 m/s,20,86%,1003 mbar,6km
2017-01-13 02:00:00,-2C,Passing clouds.,1 m/s,0,86%,1002 mbar,6km
2017-01-13 03:00:00,1C,Passing clouds.,3 m/s,90,75%,1000 mbar,
2017-01-13 03:30:00,2C,Passing clouds.,4 m/s,100,70%,999 mbar,
2017-01-13 04:00:00,-1C,Passing clouds.,6 m/s,60,75%,998 mbar,
2017-01-13 04:30:00,-1C,Passing clouds.,6 m/s,60,75%,998 mbar,
2017-01-13 05:00:00,-1C,Passing clouds.,5 m/s,40,75%,997 mbar,
2017-01-13 05:30:00,-1C,Light snow. Passing clouds.,4 m/s,40,75%,996 mbar,
2017-01-13 06:00:00,-1C,Passing clouds.,3 m/s,60,75%,996 mbar,
2017-01-13 06:30:00,-1C,Clear.,4 m/s,30,75%,995 mbar,16km
2017-01-13 07:00:00,-1C,Clear.,3 m/s,40,75%,995 mbar,16km
2017-01-13 07:30:00,-1C,Clear.,3 m/s,60,75%,995 mbar,16km
2017-01-13 08:00:00,-2C,Sunny.,3 m/s,50,80%,995 mbar,16km
2017-01-13 08:30:00,-1C,Sunny.,1 m/s,0,80%,995 mbar,16km
2017-01-13 09:00:00,-1C,Sunny.,1 m/s,0,75%,995 mbar,16km
2017-01-13 09:30:00,1C,Scattered clouds.,1 m/s,0,75%,996 mbar,
2017-01-13 10:00:00,1C,Passing clouds.,3 m/s,240,75%,995 mbar,
2017-01-13 10:30:00,3C,Passing clouds.,2 m/s,160,70%,995 mbar,
2017-01-13 11:00:00,4C,Passing clouds.,2 m/s,80,65%,994 mbar,
2017-01-13 11:30:00,5C,Passing clouds.,2 m/s,230,61%,995 mbar,
2017-01-13 12:00:00,6C,Sunny.,7 m/s,230,57%,995 mbar,16km
2017-01-13 12:30:00,5C,Sunny.,5 m/s,230,61%,994 mbar,16km
2017-01-13 13:00:00,5C,Sunny.,6 m/s,230,61%,994 mbar,16km
2017-01-13 13:30:00,5C,Sunny.,6 m/s,230,61%,995 mbar,16km
2017-01-13 14:00:00,5C,Passing clouds.,5 m/s,220,61%,995 mbar,
2017-01-13 14:30:00,5C,Scattered clouds.,6 m/s,220,61%,994 mbar,
2017-01-13 15:00:00,5C,Scattered clouds.,6 m/s,210,61%,995 mbar,
2017-01-13 15:30:00,4C,Passing clouds.,5 m/s,200,65%,994 mbar,
2017-01-13 16:00:00,4C,Partly sunny.,5 m/s,210,65%,995 mbar,
2017-01-13 16:30:00,4C,Passing clouds.,6 m/s,200,65%,995 mbar,
2017-01-13 17:00:00,4C,Passing clouds.,5 m/s,200,65%,996 mbar,
2017-01-13 17:30:00,4C,Passing clouds.,3 m/s,200,65%,995 mbar,
2017-01-13 18:00:00,3C,Passing clouds.,4 m/s,200,65%,995 mbar,
2017-01-13 18:30:00,3C,Passing clouds.,2 m/s,220,65%,995 mbar,
2017-01-13 19:00:00,2C,Passing clouds.,2 m/s,230,75%,995 mbar,
