timestamp,Weather,Direction(deg),Temp(C),Wind(m/s),Humidity,Barometer(mbar)
2017-01-08 22:30:00,Ice fog.,160,-14,2,0.85,10.28
2017-01-08 23:00:00,Ice fog.,0,-15,1,0.85,10.28
2017-01-08 23:30:00,Ice fog.,190,-14,2,0.85,10.28
2017-01-09 00:00:00,Ice fog.,0,-15,1,0.85,10.27
2017-01-09 00:30:00,Ice fog.,170,-15,2,0.85,10.27
2017-01-09 01:00:00,Ice fog.,240,-15,2,0.78,10.27
2017-01-09 01:30:00,Ice fog.,180,-14,3,0.78,10.27
2017-01-09 02:00:00,Ice fog.,210,-14,1,0.78,10.27
2017-01-09 02:30:00,Ice fog.,190,-14,3,0.78,10.27
2017-01-09 03:00:00,Ice fog.,180,-14,3,0.78,10.27
2017-01-09 03:30:00,Ice fog.,200,-13,2,0.78,10.27
2017-01-09 04:00:00,Ice fog.,190,-13,3,0.78,10.27
2017-01-09 04:30:00,Ice fog.,200,-14,3,0.78,10.27
2017-01-09 05:00:00,Ice fog.,170,-13,3,0.78,10.27
2017-01-09 05:30:00,Ice fog.,250,-13,3,0.78,10.27
2017-01-09 06:00:00,Ice fog.,220,-13,3,0.78,10.27
2017-01-09 06:30:00,Ice fog.,220,-13,3,0.78,10.27
2017-01-09 07:00:00,Ice fog.,220,-13,3,0.78,10.27
2017-01-09 07:30:00,Ice fog.,200,-13,3,0.78,10.27
2017-01-09 08:00:00,Ice fog.,200,-13,3,0.78,10.27
2017-01-09 08:30:00,Ice fog.,220,-13,2,0.78,10.27
2017-01-09 09:00:00,Ice fog.,190,-12,2,0.72,10.27
2017-01-09 09:30:00,Ice fog.,0,-12,1,0.79,10.27
2017-01-09 10:00:00,Ice fog.,0,-11,1,0.73,10.27
2017-01-09 10:30:00,Scattered clouds.,220,-10,2,0.67,10.26
2017-01-09 11:30:00,Scattered clouds.,0,-9,1,0.62,10.26
2017-01-09 12:00:00,Partly sunny.,210,-9,2,0.62,10.26
2017-01-09 12:30:00,Partly sunny.,230,-8,3,0.53,10.26
2017-01-09 13:00:00,Partly sunny.,230,-8,2,0.58,10.26
2017-01-09 13:30:00,Partly sunny.,230,-8,3,0.58,10.26
2017-01-09 14:00:00,Partly sunny.,250,-7,3,0.49,10.25
2017-01-09 14:30:00,Partly sunny.,230,-8,2,0.58,10.25
2017-01-09 15:00:00,Partly sunny.,240,-8,2,0.62,10.25
2017-01-09 15:30:00,Partly sunny.,210,-7,2,0.53,10.25
2017-01-09 16:00:00,Passing clouds.,230,-8,3,0.58,10.25
2017-01-09 16:30:00,Passing clouds.,240,-8,2,0.53,10.25
2017-01-09 17:00:00,Haze.,0,-9,1,0.62,10.25
2017-01-09 17:30:00,Passing clouds.,180,-10,1,0.67,10.25
2017-01-09 18:00:00,Passing clouds.,0,-10,1,0.67,10.25
2017-01-09 18:30:00,Passing clouds.,0,-10,1,0.67,10.25
2017-01-09 19:00:00,Passing clouds.,310,-9,2,0.67,10.25
2017-01-09 19:30:00,Passing clouds.,0,-9,1,0.67,10.25
2017-01-09 20:00:00,Ice fog.,0,-9,1,0.73,10.24
2017-01-09 20:30:00,Ice fog.,320,-9,1,0.73,10.24
2017-01-09 21:00:00,Ice fog.,90,-9,1,0.73,10.24
2017-01-09 21:30:00,Ice fog.,0,-9,1,0.73,10.24
2017-01-09 22:00:00,Ice fog.,100,-9,1,0.73,10.24
2017-01-09 22:30:00,Ice fog.,70,-9,2,0.73,10.24
2017-01-09 23:00:00,Ice fog.,20,-9,1,0.73,10.23
2017-01-09 23:30:00,Ice fog.,60,-9,2,0.79,10.23
2017-01-10 00:00:00,Ice fog.,40,-8,2,0.73,10.23
2017-01-10 00:30:00,Ice fog.,20,-8,2,0.73,10.23
2017-01-10 01:00:00,Ice fog.,0,-8,1,0.73,10.22
2017-01-10 01:30:00,Ice fog.,40,-8,1,0.73,10.22
2017-01-10 02:00:00,Ice fog.,0,-8,1,0.79,10.22
2017-01-10 02:30:00,Ice fog.,60,-8,1,0.79,10.21
2017-01-10 03:00:00,Ice fog.,50,-8,1,0.79,10.21
2017-01-10 03:30:00,Ice fog.,80,-9,3,0.79,10.21
2017-01-10 04:00:00,Ice fog.,80,-9,3,0.73,10.21
2017-01-10 04:30:00,Ice fog.,70,-9,2,0.67,10.21
2017-01-10 05:00:00,Ice fog.,30,-9,2,0.73,10.2
2017-01-10 05:30:00,Ice fog.,10,-11,2,0.79,10.2
2017-01-10 06:00:00,Ice fog.,40,-12,3,0.85,10.2
2017-01-10 06:30:00,Ice fog.,40,-12,2,0.79,10.2
2017-01-10 07:00:00,Ice fog.,20,-11,3,0.85,10.2
2017-01-10 07:30:00,Ice fog.,30,-11,3,0.85,10.2
2017-01-10 08:00:00,Ice fog.,40,-11,3,0.85,10.2
2017-01-10 08:30:00,Ice fog.,30,-11,3,0.85,10.2
2017-01-10 09:00:00,Ice fog.,30,-11,3,0.85,10.2
2017-01-10 09:30:00,Ice fog.,70,-10,3,0.79,10.2
2017-01-10 10:00:00,Ice fog.,50,-9,2,0.79,10.2
2017-01-10 10:30:00,Ice fog.,60,-9,2,0.79,10.2
2017-01-10 11:00:00,Ice fog.,50,-8,2,0.73,10.2
2017-01-10 11:30:00,Ice fog.,50,-8,2,0.79,10.2
2017-01-10 12:00:00,Ice fog.,0,-7,1,0.73,10.19
2017-01-10 12:30:00,Ice fog.,0,-7,1,0.73,10.19
2017-01-10 13:00:00,Clear.,0,-6,1,0.68,10.19
2017-01-10 13:30:00,Clear.,0,-6,1,0.68,10.18
2017-01-10 14:00:00,Clear.,0,-6,1,0.68,10.18
2017-01-10 14:30:00,Clear.,0,-5,1,0.58,10.18
2017-01-10 15:00:00,Clear.,80,-6,2,0.63,10.18
2017-01-10 15:30:00,Clear.,70,-8,4,0.73,10.18
2017-01-10 16:00:00,Ice fog.,60,-8,3,0.73,10.18
2017-01-10 16:30:00,Ice fog.,40,-8,3,0.73,10.19
2017-01-10 17:00:00,Ice fog.,30,-9,3,0.79,10.19
2017-01-10 17:30:00,Ice fog.,40,-9,2,0.79,10.19
2017-01-10 18:00:00,Ice fog.,0,-10,1,0.79,10.19
2017-01-10 18:30:00,Ice fog.,0,-10,1,0.79,10.19
2017-01-10 19:00:00,Ice fog.,20,-11,1,0.85,10.2
2017-01-10 19:30:00,Ice fog.,0,-13,1,0.85,10.19
2017-01-10 20:00:00,Ice fog.,0,-14,1,0.92,10.2
2017-01-10 20:30:00,Ice fog.,0,-13,2,0.92,10.2
2017-01-10 21:00:00,Ice fog.,0,-13,1,0.85,10.2
2017-01-10 21:30:00,Ice fog.,0,-14,1,0.85,10.2
2017-01-10 22:00:00,Ice fog.,0,-15,1,0.92,10.2
2017-01-10 22:30:00,Ice fog.,0,-15,1,0.85,10.2
2017-01-10 23:00:00,Ice fog.,70,-15,2,0.85,10.2
2017-01-10 23:30:00,Ice fog.,80,-15,1,0.85,10.2
2017-01-11 00:00:00,Ice fog.,40,-16,2,0.85,10.2
2017-01-11 00:30:00,Ice fog.,0,-16,1,0.85,10.2
2017-01-11 01:00:00,Ice fog.,0,-17,1,0.85,10.2
2017-01-11 01:30:00,Ice fog.,60,-17,2,0.85,10.2
2017-01-11 02:00:00,Ice fog.,0,-17,1,0.85,10.21
2017-01-11 02:30:00,Ice fog.,40,-17,3,0.85,10.21
2017-01-11 03:00:00,Ice fog.,40,-16,2,0.85,10.21
2017-01-11 03:30:00,Ice fog.,30,-16,2,0.85,10.21
2017-01-11 04:00:00,Ice fog.,50,-16,2,0.85,10.21
2017-01-11 04:30:00,Ice fog.,60,-17,3,0.85,10.21
2017-01-11 05:00:00,Ice fog.,0,-17,1,0.85,10.21
2017-01-11 05:30:00,Ice fog.,0,-18,1,0.84,10.21
2017-01-11 06:00:00,Ice fog.,0,-17,1,0.85,10.21
2017-01-11 06:30:00,Ice fog.,0,-17,1,0.85,10.2
2017-01-11 07:00:00,Ice fog.,0,-17,1,0.85,10.2
2017-01-11 07:30:00,Ice fog.,250,-17,2,0.85,10.2
2017-01-11 08:00:00,Ice fog.,0,-17,1,0.85,10.2
2017-01-11 08:30:00,Ice fog.,0,-17,1,0.85,10.2
2017-01-11 09:00:00,Ice fog.,90,-16,1,0.78,10.2
2017-01-11 09:30:00,Ice fog.,310,-15,2,0.85,10.2
2017-01-11 10:00:00,Ice fog.,0,-13,1,0.85,10.19
2017-01-11 10:30:00,Ice fog.,80,-12,1,0.79,10.19
2017-01-11 11:00:00,Ice fog.,0,-10,1,0.73,10.18
2017-01-11 11:30:00,Ice fog.,130,-10,2,0.73,10.18
2017-01-11 12:00:00,Ice fog.,70,-9,2,0.73,10.17
2017-01-11 12:30:00,Haze.,0,-7,1,0.63,10.16
2017-01-11 13:00:00,Haze.,90,-7,2,0.63,10.16
2017-01-11 13:30:00,Haze.,70,-6,3,0.63,10.15
2017-01-11 14:00:00,Haze.,70,-6,2,0.63,10.15
2017-01-11 14:30:00,Haze.,70,-6,2,0.63,10.15
2017-01-11 15:00:00,Haze.,80,-6,2,0.63,10.14
2017-01-11 15:30:00,Haze.,70,-6,2,0.63,10.13
2017-01-11 16:00:00,Haze.,80,-7,2,0.63,10.13
2017-01-11 16:30:00,Haze.,0,-7,1,0.63,10.12
2017-01-11 17:00:00,Ice fog.,50,-9,3,0.73,10.12
2017-01-11 17:30:00,Ice fog.,50,-9,3,0.79,10.11
2017-01-11 18:00:00,Ice fog.,30,-9,3,0.73,10.11
2017-01-11 18:30:00,Ice fog.,50,-10,2,0.79,10.1
2017-01-11 19:00:00,Ice fog.,30,-11,2,0.85,10.09
2017-01-11 19:30:00,Ice fog.,40,-12,2,0.85,10.09
2017-01-11 20:00:00,Ice fog.,30,-12,2,0.85,10.08
2017-01-11 20:30:00,Ice fog.,0,-12,2,0.79,10.07
2017-01-11 21:00:00,Ice fog.,60,-12,3,0.85,10.07
2017-01-11 21:30:00,Ice fog.,50,-12,2,0.85,10.06
2017-01-11 22:00:00,Ice fog.,50,-12,2,0.79,10.05
2017-01-11 22:30:00,Ice fog.,0,-11,1,0.85,10.04
2017-01-11 23:00:00,Ice fog.,50,-12,2,0.85,10.04
2017-01-11 23:30:00,Ice fog.,0,-11,1,0.85,10.04
2017-01-12 00:00:00,Ice fog.,0,-10,1,0.85,10.04
2017-01-12 00:30:00,Light snow. Ice fog.,0,-8,1,0.86,10.04
2017-01-12 01:00:00,Light snow. Ice fog.,210,-7,2,0.79,10.04
2017-01-12 01:30:00,Light snow. Ice fog.,230,-3,7,0.74,10.03
2017-01-12 02:00:00,Light snow. Ice fog.,230,-3,6,0.8,10.03
2017-01-12 02:30:00,Light snow. Ice fog.,230,-3,6,0.86,10.03
2017-01-12 03:00:00,Light snow. Partly cloudy.,230,-3,5,0.86,10.03
2017-01-12 03:30:00,Light snow. Ice fog.,230,-3,4,0.86,10.03
2017-01-12 04:00:00,Snow. Ice fog.,230,-3,5,0.93,10.03
2017-01-12 04:30:00,Light snow. Ice fog.,220,-3,5,0.93,10.03
2017-01-12 05:00:00,Light snow. Ice fog.,220,-3,5,0.93,10.03
2017-01-12 05:30:00,Light snow. Ice fog.,220,-3,5,0.93,10.03
2017-01-12 06:00:00,Light snow. Ice fog.,220,-2,6,0.93,10.03
2017-01-12 06:30:00,Light snow. Ice fog.,210,-2,5,0.86,10.03
2017-01-12 07:00:00,Light snow. Ice fog.,230,-2,7,0.93,10.03
2017-01-12 07:30:00,Light snow. Ice fog.,240,-1,8,0.86,10.04
2017-01-12 08:00:00,Light snow. Partly sunny.,240,-1,8,0.86,10.04
2017-01-12 08:30:00,Light snow. Partly sunny.,250,-1,10,0.86,10.04
2017-01-12 09:00:00,Snow flurries. Partly sunny.,250,0,10,0.8,10.05
2017-01-12 09:30:00,Snow flurries. Partly sunny.,250,0,10,0.8,10.05
2017-01-12 10:00:00,Partly sunny.,250,0,10,0.8,10.05
2017-01-12 10:30:00,Partly sunny.,240,0,9,0.87,10.06
2017-01-12 11:00:00,Partly sunny.,250,1,9,0.75,10.06
2017-01-12 11:30:00,Snow flurries. Partly sunny.,250,1,10,0.81,10.06
2017-01-12 12:00:00,Partly sunny.,240,1,8,0.81,10.06
2017-01-12 12:30:00,Partly sunny.,240,1,9,0.81,10.06
2017-01-12 13:00:00,Partly sunny.,250,1,9,0.81,10.06
2017-01-12 13:30:00,Partly sunny.,250,2,10,0.75,10.06
2017-01-12 14:00:00,Scattered clouds.,250,2,9,0.75,10.06
2017-01-12 14:30:00,Snow flurries. Scattered clouds.,240,2,9,0.75,10.07
2017-01-12 15:00:00,Broken clouds.,240,2,9,0.75,10.07
2017-01-12 15:30:00,Partly sunny.,240,2,8,0.75,10.07
2017-01-12 16:00:00,Partly sunny.,240,2,8,0.75,10.07
2017-01-12 16:30:00,Passing clouds.,240,2,8,0.75,10.08
2017-01-12 17:00:00,Passing clouds.,240,2,7,0.75,10.08
2017-01-12 17:30:00,Passing clouds.,230,2,7,0.75,10.08
2017-01-12 18:00:00,Passing clouds.,240,1,4,0.81,10.08
2017-01-12 18:30:00,Passing clouds.,230,2,4,0.75,10.08
2017-01-12 19:00:00,Passing clouds.,230,2,3,0.75,10.08
2017-01-12 19:30:00,Passing clouds.,190,1,2,0.75,10.08
2017-01-12 20:00:00,Passing clouds.,200,2,3,0.7,10.08
2017-01-12 20:30:00,Passing clouds.,220,2,4,0.7,10.07
2017-01-12 21:00:00,Passing clouds.,210,1,3,0.75,10.07
2017-01-12 21:30:00,Passing clouds.,210,1,3,0.75,10.07
2017-01-12 22:00:00,Passing clouds.,200,1,2,0.75,10.07
2017-01-12 22:30:00,Passing clouds.,0,0,1,0.8,10.06
2017-01-12 23:00:00,Passing clouds.,0,0,1,0.75,10.06
2017-01-12 23:30:00,Passing clouds.,0,-3,1,0.93,10.05
2017-01-13 00:00:00,Clear.,0,-2,1,0.86,10.05
2017-01-13 00:30:00,Passing clouds.,0,-1,1,0.8,10.04
2017-01-13 01:00:00,Passing clouds.,340,-3,1,0.86,10.04
2017-01-13 01:30:00,Partly cloudy.,20,-2,2,0.86,10.03
2017-01-13 02:00:00,Passing clouds.,0,-2,1,0.86,10.02
2017-01-13 03:00:00,Passing clouds.,90,1,3,0.75,10.0
2017-01-13 03:30:00,Passing clouds.,100,2,4,0.7,9.99
2017-01-13 04:00:00,Passing clouds.,60,-1,6,0.75,9.98
2017-01-13 04:30:00,Passing clouds.,60,-1,6,0.75,9.98
2017-01-13 05:00:00,Passing clouds.,40,-1,5,0.75,9.97
2017-01-13 05:30:00,Light snow. Passing clouds.,40,-1,4,0.75,9.96
2017-01-13 06:00:00,Passing clouds.,60,-1,3,0.75,9.96
2017-01-13 06:30:00,Clear.,30,-1,4,0.75,9.95
2017-01-13 07:00:00,Clear.,40,-1,3,0.75,9.95
2017-01-13 07:30:00,Clear.,60,-1,3,0.75,9.95
2017-01-13 08:00:00,Sunny.,50,-2,3,0.8,9.95
2017-01-13 08:30:00,Sunny.,0,-1,1,0.8,9.95
2017-01-13 09:00:00,Sunny.,0,-1,1,0.75,9.95
2017-01-13 09:30:00,Scattered clouds.,0,1,1,0.75,9.96
2017-01-13 10:00:00,Passing clouds.,240,1,3,0.75,9.95
2017-01-13 10:30:00,Passing clouds.,160,3,2,0.7,9.95
2017-01-13 11:00:00,Passing clouds.,80,4,2,0.65,9.94
2017-01-13 11:30:00,Passing clouds.,230,5,2,0.61,9.95
2017-01-13 12:00:00,Sunny.,230,6,7,0.57,9.95
2017-01-13 12:30:00,Sunny.,230,5,5,0.61,9.94
2017-01-13 13:00:00,Sunny.,230,5,6,0.61,9.94
2017-01-13 13:30:00,Sunny.,230,5,6,0.61,9.95
2017-01-13 14:00:00,Passing clouds.,220,5,5,0.61,9.95
2017-01-13 14:30:00,Scattered clouds.,220,5,6,0.61,9.94
2017-01-13 15:00:00,Scattered clouds.,210,5,6,0.61,9.95
2017-01-13 15:30:00,Passing clouds.,200,4,5,0.65,9.94
2017-01-13 16:00:00,Partly sunny.,210,4,5,0.65,9.95
2017-01-13 16:30:00,Passing clouds.,200,4,6,0.65,9.95
2017-01-13 17:00:00,Passing clouds.,200,4,5,0.65,9.96
2017-01-13 17:30:00,Passing clouds.,200,4,3,0.65,9.95
2017-01-13 18:00:00,Passing clouds.,200,3,4,0.65,9.95
2017-01-13 18:30:00,Passing clouds.,220,3,2,0.65,9.95
2017-01-13 19:00:00,Passing clouds.,230,2,2,0.75,9.95
2017-01-13 19:30:00,Passing clouds.,220,3,4,0.65,9.95
2017-01-13 20:00:00,Passing clouds.,210,3,3,0.65,9.95
2017-01-13 20:30:00,Passing clouds.,220,3,4,0.65,9.95
2017-01-13 21:00:00,Clear.,230,2,5,0.7,9.95
2017-01-13 21:30:00,Passing clouds.,230,2,5,0.7,9.95
2017-01-13 22:00:00,Passing clouds.,240,2,6,0.7,9.95
2017-01-13 22:30:00,Passing clouds.,240,2,6,0.7,9.95
2017-01-13 23:00:00,Passing clouds.,240,2,6,0.75,9.95
2017-01-13 23:30:00,Passing clouds.,250,2,6,0.75,9.96
2017-01-14 00:00:00,Partly cloudy.,240,2,6,0.75,9.96
2017-01-14 00:30:00,Mostly cloudy.,270,2,8,0.75,9.96
2017-01-14 01:00:00,Passing clouds.,280,1,6,0.81,9.96
2017-01-14 01:30:00,Partly cloudy.,280,1,6,0.81,9.96
2017-01-14 02:00:00,Light snow. Overcast.,270,1,5,0.81,9.96
2017-01-14 02:30:00,Light snow. Mostly cloudy.,280,1,5,0.81,9.96
2017-01-14 03:00:00,Partly cloudy.,270,1,5,0.81,9.97
2017-01-14 03:30:00,Light snow. Partly cloudy.,270,1,5,0.81,9.97
2017-01-14 04:00:00,Light snow. Mostly cloudy.,260,1,4,0.81,9.97
2017-01-14 04:30:00,Light snow. Mostly cloudy.,260,0,4,0.87,9.97
2017-01-14 05:00:00,Light snow. Mostly cloudy.,260,1,4,0.81,9.97
2017-01-14 05:30:00,Light snow. Mostly cloudy.,260,0,5,0.87,9.97
2017-01-14 06:00:00,Light snow. Passing clouds.,260,0,5,0.87,9.97
2017-01-14 06:30:00,Light snow. Partly cloudy.,250,0,4,0.87,9.97
2017-01-14 07:00:00,Light snow. Partly cloudy.,280,1,6,0.81,9.98
2017-01-14 07:30:00,Passing clouds.,280,0,6,0.87,9.98
2017-01-14 08:00:00,Light snow. Partly sunny.,280,0,7,0.87,9.98
2017-01-14 08:30:00,Light snow. Broken clouds.,280,0,5,0.93,9.98
2017-01-14 09:00:00,Light snow. Partly sunny.,280,0,5,0.93,9.98
2017-01-14 09:30:00,Partly sunny.,260,0,3,0.87,9.99
2017-01-14 10:00:00,Partly sunny.,250,0,4,0.87,9.99
2017-01-14 10:30:00,Overcast.,260,0,5,0.87,10.0
2017-01-14 11:00:00,Partly sunny.,270,0,5,0.87,10.0
2017-01-14 11:30:00,Partly sunny.,270,0,5,0.8,10.0
2017-01-14 12:00:00,Broken clouds.,270,0,4,0.8,10.0
2017-01-14 12:30:00,Scattered clouds.,270,1,4,0.75,10.0
2017-01-14 13:00:00,Scattered clouds.,280,1,4,0.75,10.0
2017-01-14 13:30:00,Partly sunny.,250,1,4,0.75,10.0
2017-01-14 14:00:00,Partly sunny.,220,1,5,0.75,10.01
2017-01-14 14:30:00,Scattered clouds.,260,2,2,0.7,10.01
2017-01-14 15:00:00,Scattered clouds.,280,1,3,0.75,10.01
2017-01-14 15:30:00,Scattered clouds.,230,1,5,0.7,10.01
2017-01-14 16:00:00,Passing clouds.,240,-1,4,0.75,10.02
2017-01-14 16:30:00,Passing clouds.,260,-1,2,0.75,10.02
2017-01-14 17:00:00,Passing clouds.,250,0,3,0.69,10.02
2017-01-14 17:30:00,Passing clouds.,290,0,3,0.69,10.03
2017-01-14 18:00:00,Passing clouds.,200,0,3,0.69,10.03
2017-01-14 18:30:00,Passing clouds.,230,0,2,0.69,10.04
2017-01-14 19:00:00,Passing clouds.,220,0,3,0.69,10.04
2017-01-14 19:30:00,Light snow. Passing clouds.,250,0,5,0.75,10.04
2017-01-14 20:00:00,Passing clouds.,240,-1,5,0.86,10.05
2017-01-14 20:30:00,Passing clouds.,240,-1,5,0.86,10.05
2017-01-14 21:00:00,Passing clouds.,250,-1,5,0.86,10.05
2017-01-14 21:30:00,Light snow. Partly cloudy.,230,-1,4,0.93,10.06
2017-01-14 22:00:00,Light snow. Passing clouds.,220,-1,3,0.93,10.06
2017-01-14 22:30:00,Light snow. Passing clouds.,220,-1,3,0.93,10.07
2017-01-14 23:00:00,Light snow. Passing clouds.,250,-1,5,0.93,10.07
2017-01-14 23:30:00,Light snow. Passing clouds.,280,-1,5,0.86,10.07
2017-01-15 00:00:00,Partly cloudy.,260,-1,4,0.86,10.07
2017-01-15 00:30:00,Light snow. Passing clouds.,220,-1,3,0.86,10.08
2017-01-15 01:00:00,Passing clouds.,250,-1,4,0.86,10.08
2017-01-15 01:30:00,Passing clouds.,240,-1,4,0.86,10.09
2017-01-15 02:00:00,Light snow. Partly cloudy.,240,-2,3,0.86,10.09
2017-01-15 02:30:00,Light snow. Partly cloudy.,210,-2,4,0.93,10.09
2017-01-15 03:00:00,Partly cloudy.,220,-1,4,0.93,10.09
2017-01-15 03:30:00,Partly cloudy.,240,-1,5,0.86,10.1
2017-01-15 04:00:00,Passing clouds.,220,-1,4,0.86,10.1
2017-01-15 04:30:00,Passing clouds.,230,-1,3,0.86,10.1
2017-01-15 05:00:00,Light snow. Passing clouds.,230,-2,3,0.93,10.1
2017-01-15 05:30:00,Snow showers. Partly cloudy.,230,-2,3,0.93,10.1
2017-01-15 06:00:00,Light snow. Ice fog.,220,-2,3,0.93,10.1
2017-01-15 06:30:00,Light snow. Passing clouds.,220,-2,2,0.93,10.11
2017-01-15 07:00:00,Light snow. Passing clouds.,210,-2,2,0.93,10.11
2017-01-15 07:30:00,Light snow. Ice fog.,210,-2,3,0.93,10.11
2017-01-15 08:00:00,Snow. Ice fog.,240,-2,3,0.93,10.12
2017-01-15 08:30:00,Light snow. Ice fog.,230,-2,4,1.0,10.12
2017-01-15 09:00:00,Light snow. Ice fog.,240,-1,4,0.93,10.13
2017-01-15 09:30:00,Light snow. Ice fog.,230,-1,5,0.93,10.13
2017-01-15 10:00:00,Snow. Ice fog.,230,-1,5,0.93,10.13
2017-01-15 10:30:00,Snow. Ice fog.,230,-1,5,0.93,10.13
2017-01-15 11:00:00,Light snow. Ice fog.,240,-1,6,0.93,10.14
2017-01-15 11:30:00,Light snow. Ice fog.,230,-1,6,0.93,10.14
2017-01-15 12:00:00,Broken clouds.,230,-1,5,0.93,10.14
2017-01-15 12:30:00,Broken clouds.,230,-1,5,0.93,10.14
2017-01-15 13:00:00,Scattered clouds.,230,0,5,0.8,10.14
2017-01-15 13:30:00,Scattered clouds.,230,-1,4,0.8,10.14
2017-01-15 14:00:00,Scattered clouds.,240,0,6,0.75,10.14
2017-01-15 14:30:00,Passing clouds.,240,0,6,0.75,10.14
2017-01-15 15:00:00,Passing clouds.,240,-1,5,0.75,10.15
2017-01-15 15:30:00,Passing clouds.,240,-1,4,0.75,10.15
2017-01-15 16:00:00,Passing clouds.,240,-2,5,0.74,10.15
2017-01-15 16:30:00,Clear.,230,-2,3,0.74,10.15
2017-01-15 17:00:00,Clear.,230,-3,3,0.8,10.15
2017-01-15 17:30:00,Passing clouds.,240,-2,2,0.74,10.16
2017-01-15 18:00:00,Passing clouds.,180,-3,2,0.8,10.16
2017-01-15 18:30:00,Passing clouds.,180,-3,2,0.8,10.16
2017-01-15 19:00:00,Ice fog.,0,-4,1,0.86,10.16
2017-01-15 19:30:00,Ice fog.,0,-5,1,0.93,10.16
2017-01-15 20:00:00,Ice fog.,220,-6,1,0.86,10.16
2017-01-15 20:30:00,Ice fog.,250,-8,2,0.93,10.16
2017-01-15 21:00:00,Ice fog.,260,-8,2,0.93,10.17
2017-01-15 21:30:00,Ice fog.,250,-8,2,0.93,10.17
2017-01-15 22:00:00,Ice fog.,250,-8,2,0.93,10.17
2017-01-15 22:30:00,Ice fog.,0,-8,1,0.93,10.17
2017-01-15 23:00:00,Ice fog.,0,-9,1,0.93,10.17
2017-01-15 23:30:00,Ice fog.,0,-8,0,0.93,10.17
2017-01-16 00:00:00,Ice fog.,280,-8,1,0.93,10.17
2017-01-16 00:30:00,Ice fog.,0,-7,1,0.93,10.18
2017-01-16 01:00:00,Light snow. Ice fog.,80,-7,2,0.93,10.18
2017-01-16 02:00:00,Light snow. Ice fog.,0,-5,0,0.86,10.18
2017-01-16 02:30:00,Light snow. Ice fog.,0,-5,1,0.86,10.18
2017-01-16 03:00:00,Ice fog.,350,-5,1,0.93,10.18
2017-01-16 03:30:00,Ice fog.,0,-5,1,0.93,10.18
2017-01-16 04:00:00,Ice fog.,0,-5,1,0.93,10.18
2017-01-16 04:30:00,Ice fog.,200,-5,1,0.93,10.18
2017-01-16 05:00:00,Light snow. Ice fog.,190,-4,1,0.86,10.18
2017-01-16 05:30:00,Light snow. Ice fog.,0,-4,1,0.86,10.18
2017-01-16 06:00:00,Light snow. Ice fog.,220,-4,1,0.86,10.18
2017-01-16 06:30:00,Light snow. Ice fog.,200,-4,2,0.86,10.18
2017-01-16 07:00:00,Ice fog.,0,-4,1,0.86,10.19
2017-01-16 07:30:00,Ice fog.,0,-4,1,0.86,10.19
2017-01-16 08:00:00,Ice fog.,200,-3,1,0.8,10.19
2017-01-16 08:30:00,Light snow. Ice fog.,200,-3,2,0.86,10.19
2017-01-16 09:00:00,Light snow. Ice fog.,190,-3,2,0.86,10.2
2017-01-16 09:30:00,Light snow. Ice fog.,220,-3,2,0.86,10.2
2017-01-16 10:00:00,Ice fog.,230,-3,2,0.86,10.2
2017-01-16 10:30:00,Scattered clouds.,230,-2,2,0.8,10.2
2017-01-16 11:00:00,Scattered clouds.,220,-1,3,0.69,10.2
2017-01-16 11:30:00,Passing clouds.,230,-1,3,0.69,10.2
2017-01-16 12:00:00,Passing clouds.,230,-1,4,0.69,10.2
2017-01-16 12:30:00,Passing clouds.,240,-1,3,0.69,10.2
2017-01-16 13:00:00,Scattered clouds.,240,-1,4,0.69,10.2
2017-01-16 13:30:00,Partly sunny.,270,-1,3,0.75,10.2
2017-01-16 14:00:00,Partly sunny.,320,-1,3,0.69,10.2
2017-01-16 14:30:00,Partly sunny.,330,-1,2,0.69,10.21
2017-01-16 15:00:00,Partly sunny.,0,-1,2,0.69,10.21
2017-01-16 15:30:00,Broken clouds.,330,-1,3,0.69,10.21
2017-01-16 16:00:00,Partly sunny.,0,-1,2,0.64,10.21
2017-01-16 16:30:00,Passing clouds.,10,-1,2,0.69,10.22
2017-01-16 17:00:00,Passing clouds.,350,-2,2,0.74,10.22
2017-01-16 17:30:00,Clear.,0,-3,1,0.8,10.22
2017-01-16 18:00:00,Clear.,0,-5,1,0.8,10.22
2017-01-16 18:30:00,Passing clouds.,0,-5,1,0.74,10.23
2017-01-16 19:00:00,Passing clouds.,0,-4,1,0.8,10.23
2017-01-16 19:30:00,Passing clouds.,0,-4,1,0.86,10.23
2017-01-16 20:00:00,Passing clouds.,0,-4,1,0.86,10.24
2017-01-16 20:30:00,Passing clouds.,0,-3,1,0.8,10.24
2017-01-16 21:00:00,Passing clouds.,30,-3,2,0.8,10.24
2017-01-16 21:30:00,Passing clouds.,90,-3,1,0.8,10.25
2017-01-16 22:00:00,Ice fog.,70,-4,2,0.8,10.25
2017-01-16 22:30:00,Ice fog.,70,-4,2,0.8,10.25
2017-01-16 23:00:00,Ice fog.,80,-5,2,0.86,10.25
2017-01-16 23:30:00,Ice fog.,60,-5,2,0.86,10.25
2017-01-17 00:00:00,Ice fog.,50,-5,1,0.86,10.26
2017-01-17 00:30:00,Ice fog.,60,-5,2,0.86,10.26
2017-01-17 01:00:00,Ice fog.,40,-6,2,0.93,10.26
